Parole,Genre,Titre + artiste
"Its music video — which… Read More
Vintage tee, brand new phone
High heels on cobblestones
When you are young, they assume you know nothing
Sequin smile, black lipstick
Sensual politics
When you are young, they assume you know nothing
But I knew you
Dancin' in your Levi's
Drunk under a streetlight, I
I knew you
Hand under my sweatshirt
Baby, kiss it better, I
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite
A friend to all is a friend to none
Chase two girls, lose the one
When you are young, they assume you know nothing
But I knew you
Playing hide-and-seek and
Giving me your weekends, I
I knew you
Your heartbeat on the High Line
Once in twenty lifetimes, I
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite
To kiss in cars and downtown bars
Was all we needed
You drew stars around my scars
But now I'm bleedin'
'Cause I knew you
Steppin' on the last train
Marked me like a bloodstain, I
I knew you
Tried to change the ending
Peter losing Wendy, I
I knew you
Leavin' like a father
Running like water, I
And when you are young, they assume you know nothing
But I knew you'd linger like a tattoo kiss
I knew you'd haunt all of my what-ifs
The smell of smoke would hang around this long
'Cause I knew everything when I was young
I knew I'd curse you for the longest time
Chasin' shadows in the grocery line
I knew you'd miss me once the thrill expired
And you'd be standin' in my front porch light
And I knew you'd come back to me
You'd come back to me
And you'd come back to me
And you'd come back
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite",pop,Taylor_Swift_cardigan.txt
"Somethin' must've gone wrong in my brain
Got your chemicals all in my veins
Feelin' all the highs, feelin' all the pain
Let go of the wheel, that's the bullet lane
Now I'm seein' red, not thinkin' straight
Blurrin' all the lines, you intoxicate me
Just like nicotine, heroin, morphine
Suddenly, I'm a fiend and you're all I need
All I need
Yeah, you're all I need
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never be the same
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never ever, ever be the same
I'll never be the same
I'll never be the same
I'll never be the same
Sneakin' in L.A. when the lights are low
Off of one touch, I could overdose
You said, ""Stop playin' it safe
Girl, I wanna see you lose control""
Just like nicotine, heroin, morphine
Suddenly, I'm a fiend and you're all I need
All I need
Yeah, you're all I need
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never be the same
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never ever, ever be the same
I'll never be the same
I'll never be the same
I'll never be the same
You're in my blood, you're in my veins
You're in my head (I blame)
You're in my blood, you're in my veins (Ah)
You're in my head (I blame)
I'm sayin' it's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless (Ah)
You're to blame (You're to blame)
Just one hit of you, I knew I'll never be the same (I'll never be the)
It's you, babe (Yeah)
And I'm a sucker for the way that you move, babe (Yeah)
And I could try to run, but it would be useless (Ha-ah, ah)
You're to blame (Ha-ah, ah, ah)
Just one hit of you, I knew I'll never ever, ever be the same",pop,Camila_Cabello_Never_Be_The_Same.txt
"On August 22nd, 2016, her 21st birthday, she unveiled that the single… Read More
I know it's hot
I know we've got
Something that money can't buy
Fighting in fits
Biting your lip
Loving till late in the night
Tell me I'm too crazy
You can't tame me, can't tame me
Tell me I have changed
But I'm the same me, oh, same me
Inside (Hey)
If you don't like the way I talk
Then why am I on your mind?
If you don't like the way I rock
Then finish your glass of wine
We fight and we argue
You'll still love me blind
If we don't fuck this whole thing up
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah
(Mwah, mwah, mwah, mwah)
(Mwah, mwah, mwah, mwah)
Yeah, I'm so bad
Best that you've had
I guess you're diggin' the show
Open the door
You want some more
When you wanna leave, let me know
Tell me I'm too crazy
You can't tame me, can't tame me
Tell me I have changed
But I'm the same me, oh, same me
Inside (Hey)
If you don't like the way I talk
Then why am I on your mind?
If you don't like the way I rock
Then finish your glass of wine
We fight and we argue
You'll still love me blind
If we don't fuck this whole thing up
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah (Hey)
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind (Hey)
Tell me I'm too crazy
You can't tame me, can't tame me
Tell me I have changed
But I'm the same me, oh, same me
Inside
Hey
Mwah
If you don't like the way I talk
Then why am I on your mind?
If you don't like the way I rock
Then finish your glass of wine
We fight and we argue
You'll still love me blind
If we don't fuck this whole thing up
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah
And tonight, I'm alive, ain't no dollar sign
Guaranteed, I can blow your mind, mwah",pop,Dua_Lipa_Blow_Your_Mind_(Mwah).txt
"Woah-oh, hm-hmm
You've been runnin' 'round, runnin' 'round, runnin' 'round
Throwin' that dirt all on my name
'Cause you knew that I, knew that I, knew that I'd call you up (Ah)
You've been going 'round, going 'round, going 'round
Every party in LA
'Cause you knew that I, knew that I, knew that I'd be at one, oh
I know that dress is karma, perfume regret
You got me thinking 'bout when you were mine, ooh
And now I'm all up on ya, what you expect?
But you're not coming home with me tonight
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you, huh
You've been runnin' 'round, runnin' 'round, runnin' 'round
Throwin' that dirt all on my name
'Cause you knew that I, knew that I, knew that I'd call you up
Baby, now that we're, now that we're, now that we're
Right here standin' face to face
You already know, 'ready know, 'ready know that you won, oh
I know that dress is karma (Dress is karma), perfume regret, yeah
You got me thinking 'bout when you were mine, ooh
(You got me thinking 'bout when you were mine)
And now I'm all up on ya (All up on ya), what you expect? (Oh, baby)
But you're not coming home with me tonight (Oh, no)
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new (One new)
Yeah, you just want attention (Oh), I knew from the start (The start)
You're just making sure I'm never gettin' over you (Over you), oh
What are you doin' to me?
What are you doin', huh? (What are you doin'?)
What are you doin' to me?
What are you doin', huh? (What are you doin'?)
What are you doin' to me?
What are you doin', huh? (What are you doin'?)
What are you doin' to me?
What are you doin', huh?
I know that dress is karma, perfume regret
You got me thinking 'bout when you were mine
And now I'm all up on ya, what you expect?
But you're not coming home with me tonight
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you (Over you)
What are you doin' to me? (Hey)
What are you doin', huh? (What are you doin', love?)
What are you doin' to me?
What are you doin', huh? (Yeah, you just want attention)
What are you doin' to me? (I knew from the start)
What are you doin', huh? (You're just making sure I'm never gettin' over you)
What are you doin' to me?
What are you doin', huh? (Oh)",pop,Charlie_Puth_Attention.txt
"For all the times that you rained on my parade
And all the clubs you get in using my name
You think you broke my heart, oh girl, for goodness' sake
You think I'm cryin' on my own, well, I ain't
And I didn't wanna write a song
'Cause I didn't want anyone thinking I still care
I don't, but you still hit my phone up
And baby, I'll be movin' on
And I think you should be somethin' I don't wanna hold back
Maybe you should know that
My mama don't like you and she likes everyone
And I never like to admit that I was wrong
And I've been so caught up in my job, didn't see what's going on
But now I know, I'm better sleeping on my own
'Cause if you like the way you look that much
Oh baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself
But when you told me that you hated my friends
The only problem was with you and not them
And every time you told me my opinion was wrong
And tried to make me forget where I came from
And I didn't wanna write a song
'Cause I didn't want anyone thinking I still care
I don't, but you still hit my phone up
And baby, I'll be movin' on
And I think you should be somethin' I don't wanna hold back
Maybe you should know that
My mama don't like you and she likes everyone
And I never like to admit that I was wrong
And I've been so caught up in my job, didn't see what's going on
But now I know, I'm better sleeping on my own
'Cause if you like the way you look that much
Oh baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself
For all the times that you made me feel small
I fell in love, now I feel nothin' at all
I never felt so low and I was vulnerable
Was I a fool to let you break down my walls?
'Cause if you like the way you look that much
Oh baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself
'Cause if you like the way you look that much
Oh baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself",pop,Justin_Bieber_Love_Yourself.txt
"Car rides to Malibu
Strawberry ice cream, one spoon for two
And tradin' jackets
Laughin’ 'bout how small it looks on you
(Ha-ha-ha-ha, ha-ha-ha-ha-ha, ha-ha-ha-ha)
Watching reruns of Glee
Bein' annoying, singin’ in harmony
I bet she's braggin' to all her friends, sayin' you're so unique, hmm
So when you gonna tell her that we did that, too?
She thinks it's special, but it's all reused
That was our place, I found it first
I made the jokes you tell to her when she's with you
Do you get déjà vu when she’s with you?
Do you get déjà vu? (Ah) Hmm
Do you get déjà vu, huh?
Do you call her, almost say my name?
’Cause let's be honest, we kinda do sound the same
Another actress
I hate to think that I was just your type
And I bet that she knows Billy Joel
’Cause you played her ""Uptown Girl""
You're singin' it together
Now I bet you even tell her how you love her
In between the chorus and the verse (Ooh; I love you)
So when you gonna tell her that we did that, too?
She thinks it's special, but it’s all reused
That was the show we talked about
Played you the songs she's singing now when she's with you
Do you get déjà vu when she's with you?
Do you get déjà vu? (Oh-oh)
Do you get déjà vu?
Strawberry ice cream in Malibu
Don't act like we didn't do that shit, too
You're tradin' jackets like we used to do
(Yeah, everything is all reused)
Play her piano, but she doesn't know (Oh, oh)
That I was the one who taught you Billy Joel (Oh)
A different girl now, but there's nothing new
I know you get déjà vu
I know you get déjà vu
I know you get déjà vu",pop,Olivia_Rodrigo_deja_vu.txt
"You promised the world and I fell for it
I put you first and you adored it
Set fires to my forest
And you let it burn
Sang off-key in my chorus
'Cause it wasn't yours
I saw the signs and I ignored it
Rose-colored glasses all distorted
Set fire to my purpose
And I let it burn
You got off on the hurting
When it wasn't yours, yeah
We'd always go into it blindly
I needed to lose you to find me
This dancing was killing me softly
I needed to hate you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me
I gave my all and they all know it
Then you tore me down and now it's showing
In two months, you replaced us
Like it was easy
Made me think I deserved it
In the thick of healing, yeah
We'd always go into it blindly
I needed to lose you to find me
This dancing was killing me softly
I needed to hate you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me
You promised the world and I fell for it
I put you first and you adored it
Set fires to my forest
And you let it burn
Sang off-key in my chorus
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to hate you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me
To love, love, yeah
To love, love, yeah
To love, yeah
And now the chapter is closed and done
To love, love, yeah
To love, love, yeah
To love, yeah
And now it's goodbye, it's goodbye for us",pop,Selena_Gomez_Lose_You_To_Love_Me.txt
"I had started to feel myself becoming someone I didn’t want to be, and that was really hard.
Harry brings his agony to life… Read More
I'm in my bed
And you're not here
And there's no one to blame but the drink in my wandering hands
Forget what I said
It's not what I meant
And I can't take it back, I can't unpack the baggage you left
What am I now? What am I now?
What if I'm someone I don't want around?
I'm falling again, I'm falling again, I'm fallin'
What if I'm down? What if I'm out?
What if I'm someone you won't talk about?
I'm falling again, I'm falling again, I'm fallin'
You said you cared, and you missed me too
And I'm well aware I write too many songs about you
And the coffee's out at the Beachwood Cafe
And it kills me 'cause I know we've run out of things we can say
What am I now? What am I now?
What if I'm someone I don't want around?
I'm falling again, I'm falling again, I'm fallin'
What if I'm down? What if I'm out?
What if I'm someone you won't talk about?
I'm falling again, I'm falling again, I'm fallin'
And I get the feeling that you'll never need me again (Oh)
What am I now? What am I now?
What if you're someone I just want around?
I'm falling again, I'm falling again, I'm fallin'
What if I'm down? What if I'm out?
What if I'm someone you won't talk about?
I'm falling again, I'm falling again, I'm fallin'",pop,Harry_Styles_Falling.txt
"It was first proven to exist after Eilish teased a snippet of the track on… Read More
White shirt now red, my bloody nose
Sleepin', you're on your tippy toes
Creepin' around like no one knows
Think you're so criminal
Bruises on both my knees for you
Don't say thank you or please
I do what I want when I'm wanting to
My soul? So cynical
So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy
Duh
I'm the bad guy
I like it when you take control
Even if you know that you don't
Own me, I'll let you play the role
I'll be your animal
My mommy likes to sing along with me
But she won't sing this song
If she reads all the lyrics
She'll pity the men I know
So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy
Duh
I'm the bad guy, duh
I'm only good at bein' bad, bad
I like when you get mad
I guess I'm pretty glad that you're alone
You said she's scared of me?
I mean, I don't see what she sees
But maybe it's 'cause I'm wearing your cologne
I'm a bad guy
I'm, I'm a bad guy
Bad guy, bad guy
I'm a bad",pop,Billie_Eilish_bad_guy.txt
"I do my hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Woo, child, tired of the bullshit
Go on, dust your shoulders off, keep it moving
Yes, Lord, tryna get some new shit
In there, swimwear, going-to-the-pool shit
Come now, come dry your eyes
You know you a star, you can touch the sky
I know that it's hard, but you have to try
If you need advice, let me simplify
If he don't love you anymore
Just walk your fine ass out the door
I do my hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
(Feeling good as hell)
Baby, how you feelin'? (Feelin' good as hell)
Woo, girl, need to kick off your shoes
Gotta take a deep breath, time to focus on you
All the big fights, long nights that you been through
I got a bottle of tequila I been saving for you
Boss up and change your life
You can have it all, no sacrifice
I know he did you wrong, we can make it right
So go and let it all hang out tonight
'Cause he don't love you anymore
So walk your fine ass out the door
And do your hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (Show it off tonight)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (And we gon' be alright)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Mmm, yeah, alright
Listen, if he don't love you anymore
Then walk your fine ass out the door
And do your hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (Woo-hoo)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (Show it off tonight)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (And we gon' make it right)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
(Feelin' good as hell)
Baby, how you feelin'? (Feelin' good as hell)",pop,Lizzo_Good_As_Hell.txt
"Why men great 'til they gotta be great?
Woo!
I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me
Bling bling, then I solve 'em, that's the goddess in me
You coulda had a bad bitch, non-committal
Help you with your career just a little
You're 'posed to hold me down, but you're holding me back
And that's the sound of me not calling you back
Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)
You tried to break my heart?
Oh, that breaks my heart
That you thought you ever had it
No, you ain't from the start
Hey, I'm glad you're back with your bitch
I mean, who would wanna hide this?
I will never, ever, ever, ever, ever be your side chick
I put the sing in single
Ain't worried 'bout a ring on my finger
So you can tell your friend, ""Shoot your shot"" when you see him
It's okay, he already in my DMs
Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)
I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay
I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay (Woo)
Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)
With the bomb lighting
Minnesota Vikings
Yee, eh, yeah, yeah, yeah",pop,Lizzo_Truth_Hurts.txt
"Yeah
Yeah
Yeah
Your man on the road, he doin' promo
You said, ""Keep our business on the low-low""
I'm just tryna get you out the friend zone
'Cause you look even better than the photos
I can't find your house, send me the info
Drivin' through the gated residential
Found out I was comin', sent your friends home
Keep on tryna hide it, but your friends know
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe
I'ma let you know and keep it simple
Tryna keep it up don't seem so simple
I just fucked two bitches 'fore I saw you
And you gon' have to do it at my tempo
Always tryna send me off to rehab
Drugs started feelin' like it's decaf
I'm just tryna live life for the moment
And all these motherfuckers want a relapse
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe
Hills have eyes, the hills have eyes
Who are you to judge? Who are you to judge?
Hide your lies, girl, hide your lies (Hide your lies, oh, baby)
Only you to trust, only you
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe
Ewedihalehu
Yene konjo, ewedihalehu
Yene fikir, fikir, fikir, fikir
Yene fikir, fikir, fikir, fikir
Ewedihalehu
Yene konjo, ewedihalehu...",pop,The_Weeknd_The_Hills.txt
